Home Ownership;Annual Income;Years in current job;Tax Liens;Number of Open Accounts;Years of Credit History;Maximum Open Credit;Number of Credit Problems;Months since last delinquent;Bankruptcies;Purpose;Term;Current Loan Amount;Current Credit Balance;Monthly Debt;Credit Score;Credit Default
Rent;0.3465807366561416;7 years;-0.11095342154390785;10.0;13.5;367774.0;-0.3409788778582933;0.6646638986090042;0.0;debt consolidation;Long Term;216260.0;173090.0;0.4056312449192526;-0.28220418726879226;0
Rent;-0.004491491504906271;5 years;-0.11095342154390785;9.0;13.3;542058.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Long Term;131186.0;260756.0;0.42340757744261454;-0.25022065049980674;0
Own Home;0.1227351556193985;9 years;-0.11095342154390785;9.0;21.4;256256.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Short Term;218944.0;27664.0;-0.7588023859860613;-0.24674417911187357;1
Own Home;-0.8645456347748514;5 years;-0.11095342154390785;9.0;9.3;170434.0;-0.3409788778582933;-0.49156508429066037;0.0;medical bills;Short Term;64746.0;76684.0;-0.7150323596785382;4.370705118341008;1
Home Mortgage;0.8832577359920188;4 years;-0.11095342154390785;24.0;17.6;1241504.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;563046.0;700150.0;1.0972312008281624;-0.22379946795151442;0
Home Mortgage;0.46652581131823034;6 years;-0.11095342154390785;13.0;23.4;1040820.0;-0.3409788778582933;0.1885696115326717;0.0;debt consolidation;Long Term;537130.0;635512.0;0.8801419324178608;-0.2523065333325667;0
Rent;-0.20734605675401982;4 years;-0.11095342154390785;11.0;13.8;182226.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;124124.0;123690.0;-0.5414615657004291;-0.23144770500496747;0
Home Mortgage;0.25109170191887475;8 years;-0.11095342154390785;6.0;15.4;479864.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;394768.0;190646.0;-0.08506261322562368;-0.21823711373082127;0
Home Mortgage;-0.3492613931555534;10+ years;-0.11095342154390785;7.0;18.9;379764.0;-0.3409788778582933;-0.4235516147083272;0.0;debt consolidation;Short Term;268048.0;188252.0;-1.0796987282827875;-0.22588535078427432;0
Rent;-0.7626538380449464;8 years;-0.11095342154390785;9.0;15.5;484110.0;1.6647792271904904;-0.08348426679666114;0.0;debt consolidation;Short Term;222134.0;242079.0;-0.5999054514022369;-0.22588535078427432;0
Home Mortgage;-0.012928072012853065;9 years;-0.11095342154390785;15.0;13.9;944394.0;-0.3409788778582933;-1.8518344759373246;0.0;debt consolidation;Short Term;348172.0;694906.0;0.33955695233241695;-0.24187711916876709;0
Rent;-0.47925001604138834;5 years;-0.11095342154390785;9.0;19.4;461582.0;-0.3409788778582933;2.3650006381673343;0.0;debt consolidation;Long Term;267520.0;272669.0;-0.11642274701683758;-0.2759465387705125;0
Rent;0.13687144974432125;5 years;-0.11095342154390785;19.0;14.1;535524.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;534930.0;170658.0;0.8605208861420746;-0.23979123633600716;0
Rent;0.0259153507424853;2 years;-0.11095342154390785;9.0;30.0;157960.0;-0.3409788778582933;-1.1036863105316592;0.0;debt consolidation;Short Term;649044.0;102030.0;0.7666920366437635;-0.23492417639290067;1
Rent;0.11653326459123524;9 years;-0.11095342154390785;15.0;19.6;911834.0;-0.3409788778582933;-1.7838210063549913;0.0;other;Short Term;218218.0;497686.0;-0.19440382836932135;-0.22310417367392776;0
Home Mortgage;-0.7818119062817421;< 1 year;-0.11095342154390785;9.0;22.5;463518.0;-0.3409788778582933;-1.035672840949326;0.0;debt consolidation;Short Term;220770.0;280630.0;-0.018233665012796205;-0.2251900565066877;0
Own Home;-0.47410269757671847;1 year;-0.11095342154390785;9.0;11.1;297836.0;-0.3409788778582933;1.4128120640146695;0.0;debt consolidation;Long Term;231660.0;219925.0;-0.34701196606988094;-0.26551712460671284;0
Home Mortgage;-0.37296416696359436;10+ years;-0.11095342154390785;7.0;32.3;752048.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;215864.0;164977.0;-0.3694839335994139;-0.21823711373082127;0
Rent;-1.3708409007338964;1 year;-0.11095342154390785;8.0;25.5;157542.0;-0.3409788778582933;1.4808255335970026;0.0;debt consolidation;Short Term;22220.0;6251.0;-1.2821141372988045;-0.25647829899808655;0
Rent;-0.20734605675401982;10+ years;-0.11095342154390785;11.0;14.3;321178.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;165044.0;156161.0;-0.21511493277154015;-0.23144770500496747;0
Rent;-0.5135236243549223;10+ years;-0.11095342154390785;14.0;33.0;690074.0;-0.3409788778582933;1.4808255335970026;0.0;other;Short Term;86768.0;268774.0;0.23155734719048243;-0.22588535078427432;0
Home Mortgage;-0.27863014027205835;10+ years;-0.11095342154390785;13.0;12.2;487498.0;-0.3409788778582933;1.0047312465206701;0.0;debt consolidation;Short Term;472780.0;372590.0;0.3254700473139037;-0.2599547703860197;0
Home Mortgage;0.405285276023938;3 years;-0.11095342154390785;9.0;29.5;275506.0;-0.3409788778582933;-1.7158075367726582;0.0;debt consolidation;Short Term;155628.0;144666.0;0.1976816946459626;-0.21962770228599457;0
Home Mortgage;1.6121933572009575;10+ years;-0.11095342154390785;9.0;23.1;2120184.0;-0.3409788778582933;-0.6956054930376601;0.0;debt consolidation;Long Term;606760.0;939341.0;0.7247667240886647;-0.31001595837225787;0
Rent;-0.3405235062008942;1 year;-0.11095342154390785;10.0;15.2;958408.0;-0.3409788778582933;-0.21951120596132756;0.0;debt consolidation;Short Term;441496.0;446139.0;-0.30475125101434136;-0.22727593933944762;0
Home Mortgage;-0.6012540180893451;7 years;-0.11095342154390785;7.0;17.8;593538.0;-0.3409788778582933;-0.08348426679666114;0.0;home improvements;Short Term;260326.0;191710.0;-1.190297702803138;-0.21754181945323464;0
Rent;-0.20734605675401982;5 years;-0.11095342154390785;13.0;12.0;489302.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;279290.0;182134.0;-0.7806873991398229;-0.23144770500496747;0
Rent;-0.7462326366991213;2 years;-0.11095342154390785;10.0;15.8;112222.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;143110.0;83353.0;-0.7172124759314034;-0.23144770500496747;1
Home Mortgage;-0.32570927257086857;7 years;-0.11095342154390785;17.0;24.0;2157188.0;-0.3409788778582933;0.8687043073560038;0.0;debt consolidation;Short Term;521136.0;534679.0;0.3187619973050879;-0.21893240800840794;0
Rent;-0.7406082496938234;2 years;-0.11095342154390785;9.0;13.5;230098.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;140030.0;102923.0;-1.0755061970272777;-0.22658064506186099;0
Home Mortgage;-0.3057226116056137;10+ years;-0.11095342154390785;11.0;11.8;877250.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;397782.0;553812.0;0.5128761944351954;-0.23144770500496747;0
Home Mortgage;-0.776991003134344;;-0.11095342154390785;24.0;42.3;1573066.0;-0.3409788778582933;1.1407581856853366;0.0;debt consolidation;Short Term;125972.0;55708.0;-1.3295735911111763;-0.23005711644979418;0
Rent;0.04770985038801452;8 years;-0.11095342154390785;8.0;20.1;576180.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Long Term;450384.0;308028.0;0.8234589098433672;-0.2773371273256858;1
Home Mortgage;1.3300700875959273;;-0.11095342154390785;16.0;14.8;720500.0;-0.3409788778582933;-0.28752467554366073;0.0;debt consolidation;Short Term;157498.0;135033.0;1.3481961217829839;-0.22240887939634113;1
Rent;1.709163815301227;10+ years;-0.11095342154390785;7.0;28.7;727958.0;-0.3409788778582933;0.052542672368005285;0.0;debt consolidation;Short Term;336908.0;459572.0;1.2272835203740788;-0.22449476222910106;1
Rent;-0.8952537834689552;10+ years;-0.11095342154390785;8.0;27.6;277728.0;-0.3409788778582933;3.249175742737666;0.0;debt consolidation;Short Term;99999999.0;194294.0;-0.5443124869541759;-0.2321429992825541;0
Rent;-0.14859129964510465;7 years;-0.11095342154390785;13.0;19.6;945164.0;-0.3409788778582933;2.6370545164966672;0.0;debt consolidation;Long Term;620356.0;621186.0;-0.08648807385249704;-0.3030630155963915;1
Own Home;-1.1471459729205096;;-0.11095342154390785;3.0;26.7;150040.0;1.6647792271904904;-0.08348426679666114;1.0;home improvements;Short Term;99999999.0;78014.0;-1.3775361486742095;-0.2356194706704873;0
Home Mortgage;-0.3307812644238604;10+ years;-0.11095342154390785;18.0;16.0;480524.0;-0.3409788778582933;-1.4437536584433253;0.0;debt consolidation;Long Term;283888.0;153140.0;-0.28873578161829366;-0.25300182761015333;0
Home Mortgage;0.1634366347961299;6 years;-0.11095342154390785;13.0;15.8;341924.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;322652.0;243029.0;0.1348775764384246;-0.2203229965635812;0
Home Mortgage;0.08881307149369577;1 year;-0.11095342154390785;6.0;10.0;185746.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;246334.0;92891.0;0.49795078316558017;4.3776580611168745;1
Home Mortgage;1.7118755733216384;10+ years;3.5711291518158657;19.0;29.2;1220780.0;1.6647792271904904;-0.08348426679666114;0.0;debt consolidation;Long Term;674322.0;644176.0;0.5152240119382809;-0.2404865306135938;0
Rent;-0.6342219651337919;9 years;-0.11095342154390785;13.0;13.8;556402.0;-0.3409788778582933;-1.9878614151019909;0.0;other;Short Term;133474.0;41800.0;-0.584644637632181;-0.25369712188773996;0
Rent;0.5830309707136861;1 year;-0.11095342154390785;7.0;16.1;606914.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;368467.0;-0.2026211896301207;-0.21962770228599457;0
Rent;-0.19632326257845836;2 years;-0.11095342154390785;11.0;20.7;281534.0;-0.3409788778582933;0.8006908377736706;0.0;debt consolidation;Short Term;178684.0;192337.0;0.10058267076835378;-0.22588535078427432;0
Rent;1.0674815192860834;3 years;-0.11095342154390785;7.0;15.1;283052.0;-0.3409788778582933;-0.5595785538729936;0.0;debt consolidation;Short Term;134728.0;39121.0;-0.5400361050735558;-0.2251900565066877;0
Rent;-0.20734605675401982;1 year;-0.11095342154390785;6.0;20.4;181126.0;-0.3409788778582933;0.8006908377736706;0.0;debt consolidation;Short Term;148324.0;91979.0;-1.3307474998627191;-0.23144770500496747;0
Rent;11.661165096987963;5 years;-0.11095342154390785;10.0;17.5;270380.0;-0.3409788778582933;-0.7636189626199932;0.0;debt consolidation;Short Term;664818.0;205713.0;3.5989146009909074;-0.25856418183084645;0
Home Mortgage;0.7694643346169746;10+ years;-0.11095342154390785;17.0;18.4;494934.0;-0.3409788778582933;-0.9676593713669929;0.0;debt consolidation;Short Term;266112.0;238070.0;0.4503236281029879;-0.24118182489118042;0
Home Mortgage;0.07537982574443525;5 years;-0.11095342154390785;13.0;20.5;1479060.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;169898.0;-0.16413375270454;-0.21823711373082127;0
Rent;-0.20734605675401982;3 years;-0.11095342154390785;8.0;15.3;462242.0;-0.3409788778582933;0.7326773681913373;0.0;small business;Short Term;336666.0;320568.0;0.7533597872512421;-0.23144770500496747;1
Own Home;-0.20734605675401982;10+ years;-0.11095342154390785;17.0;28.0;1245882.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;787182.0;790856.0;1.4333045062698344;-0.23144770500496747;0
Home Mortgage;-0.9037907994591395;< 1 year;-0.11095342154390785;14.0;34.0;818818.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;173118.0;202958.0;-0.2763258891019844;-0.22101829084116786;1
Home Mortgage;0.2093105413080906;< 1 year;-0.11095342154390785;8.0;14.9;713218.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;257686.0;275329.0;-0.25947191345483467;-0.22101829084116786;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;12.0;14.3;393998.0;-0.3409788778582933;-0.4235516147083272;0.0;debt consolidation;Short Term;67166.0;261668.0;-0.7316347834503574;-0.23144770500496747;0
Rent;-0.34471668758430823;7 years;-0.11095342154390785;12.0;15.5;291258.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;188232.0;165015.0;-0.4646543930994882;-0.22936182217220755;0
Home Mortgage;-0.5895783932792402;8 years;-0.11095342154390785;11.0;22.6;864644.0;-0.3409788778582933;-1.4437536584433253;0.0;debt consolidation;Short Term;99999999.0;243428.0;-0.8476840486028708;-0.2217135851187545;0
Rent;0.8509426195821156;2 years;-0.11095342154390785;13.0;17.4;687896.0;-0.3409788778582933;1.616852472761669;0.0;debt consolidation;Short Term;268246.0;295868.0;0.8172539635852126;-0.22658064506186099;0
Home Mortgage;-0.20734605675401982;8 years;-0.11095342154390785;10.0;13.6;431024.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;217712.0;142196.0;-0.6352065645736301;-0.23144770500496747;0
Rent;-0.5260278418934862;< 1 year;-0.11095342154390785;20.0;17.0;371052.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Short Term;99999999.0;190988.0;0.07760759948815965;-0.2203229965635812;0
Rent;-0.2590201123651939;8 years;-0.11095342154390785;11.0;10.5;472626.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;305096.0;242877.0;-0.14686052393183932;-0.2251900565066877;0
Home Mortgage;3.1568910740131204;9 years;-0.11095342154390785;18.0;17.1;849222.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;301048.0;621946.0;5.082232159190303;-0.23283829356014074;1
Rent;-0.650366968903464;2 years;-0.11095342154390785;12.0;17.9;617540.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;181984.0;176529.0;-0.03366218003307256;-0.2321429992825541;1
Rent;-0.7524596365978439;2 years;-0.11095342154390785;10.0;13.2;514822.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;124718.0;140505.0;-0.7275261028199577;-0.25022065049980674;0
Home Mortgage;-0.9548120244357702;7 years;-0.11095342154390785;10.0;15.2;553630.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;312950.0;250553.0;-0.6764610721278473;-0.2460488848342869;0
Home Mortgage;0.87055264748898;10+ years;-0.11095342154390785;14.0;24.0;902946.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;546986.0;517788.0;0.391376638650519;-0.23631476494807396;0
Home Mortgage;-1.1428021383137394;< 1 year;-0.11095342154390785;5.0;20.5;817784.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;80542.0;69920.0;-1.0851490189149504;-0.2251900565066877;0
Rent;-0.4432438956592583;3 years;-0.11095342154390785;11.0;10.0;535172.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;132242.0;42978.0;-0.7541067509798903;-0.22240887939634113;0
Rent;-0.7770914386165815;2 years;-0.11095342154390785;19.0;16.6;96800.0;-0.3409788778582933;-1.3757401888609921;0.0;debt consolidation;Short Term;68816.0;63460.0;-0.2632451915847936;-0.22936182217220755;0
Rent;-0.20734605675401982;< 1 year;-0.11095342154390785;9.0;10.5;262570.0;-0.3409788778582933;-0.08348426679666114;0.0;home improvements;Short Term;87494.0;152152.0;-0.7766625691345335;-0.23144770500496747;0
Rent;-0.5896788287614777;< 1 year;-0.11095342154390785;10.0;18.8;315370.0;1.6647792271904904;1.7528794119263356;1.0;debt consolidation;Short Term;103950.0;32965.0;-1.1056924220669488;-0.21962770228599457;0
Home Mortgage;-0.20734605675401982;3 years;-0.11095342154390785;14.0;19.5;612172.0;-0.3409788778582933;-0.6275920234553268;0.0;debt consolidation;Short Term;217888.0;389652.0;1.258727504790403;-0.23144770500496747;0
Rent;-0.5958053931779628;2 years;-0.11095342154390785;20.0;10.9;457974.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;254334.0;0.413429353054501;-0.2321429992825541;0
Rent;-0.7611975235525031;4 years;-0.11095342154390785;10.0;11.0;292754.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;118756.0;122626.0;-0.7608148009887061;-0.22588535078427432;0
Home Mortgage;-0.1326973845810263;< 1 year;-0.11095342154390785;13.0;17.0;829356.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;369588.0;-0.2774997978535272;-0.23840064778083386;0
Rent;1.2050279122102872;10+ years;-0.11095342154390785;10.0;23.6;1639792.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;604428.0;543818.0;1.6532446959338827;-0.21893240800840794;0
Home Mortgage;0.7092783718861756;5 years;-0.11095342154390785;12.0;10.0;325226.0;-0.3409788778582933;-0.7636189626199932;0.0;debt consolidation;Long Term;629024.0;112347.0;0.6631365146326694;3.9118108951338253;1
Home Mortgage;-0.5562840309175215;4 years;-0.11095342154390785;8.0;20.4;307714.0;-0.3409788778582933;-0.8316324322023264;0.0;debt consolidation;Short Term;323400.0;159448.0;0.13252975893533908;4.363752175565142;1
Home Mortgage;-0.595956046401319;2 years;-0.11095342154390785;12.0;23.6;472736.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;345334.0;130644.0;-0.3382076504333102;4.384611003892741;1
Home Mortgage;1.2288311215005656;1 year;-0.11095342154390785;15.0;14.0;2933458.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;565774.0;184946.0;-0.5145455150400557;-0.22101829084116786;0
Home Mortgage;-0.20734605675401982;;-0.11095342154390785;6.0;42.4;2748240.0;-0.3409788778582933;-1.5117671280256586;0.0;debt consolidation;Short Term;106260.0;1571243.0;-1.137136406483273;-0.23144770500496747;1
Home Mortgage;-0.20734605675401982;2 years;-0.11095342154390785;10.0;14.0;362516.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Short Term;287958.0;23788.0;-0.42985638367875617;-0.23144770500496747;0
Rent;-0.9256857345869062;3 years;-0.11095342154390785;7.0;47.4;363682.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;280801.0;-0.8546436504870172;-0.23353358783772737;0
Rent;-0.6036644696630442;6 years;-0.11095342154390785;7.0;16.5;135564.0;-0.3409788778582933;-1.5117671280256586;0.0;debt consolidation;Short Term;131164.0;106761.0;0.4063020499201342;-0.24952535622222013;1
Rent;-0.2594720720352625;5 years;-0.11095342154390785;19.0;15.0;507584.0;-0.3409788778582933;-1.9198479455196578;0.0;debt consolidation;Long Term;544676.0;245917.0;1.1148398321013038;-0.2745559502153392;1
Home Mortgage;-0.6041917559447909;5 years;-0.11095342154390785;12.0;8.9;323928.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;99999999.0;156655.0;-0.6682437108670479;-0.22310417367392776;0
Rent;0.06860043069340659;3 years;-0.11095342154390785;7.0;17.4;382008.0;-0.3409788778582933;3.249175742737666;0.0;debt consolidation;Short Term;237512.0;278787.0;1.2165506403599735;-0.23005711644979418;1
Own Home;-0.11690390499918543;10+ years;-0.11095342154390785;15.0;13.9;392810.0;-0.3409788778582933;-0.15149773637899436;0.0;debt consolidation;Long Term;99999999.0;105849.0;1.6187820890135913;-0.271079478827406;0
Own Home;-0.8833019610826973;5 years;-0.11095342154390785;16.0;11.0;1133044.0;-0.3409788778582933;-1.3077267192786588;0.0;debt consolidation;Short Term;266222.0;341506.0;-0.3468442648196606;-0.23144770500496747;1
Rent;-0.20734605675401982;5 years;-0.11095342154390785;8.0;12.1;340780.0;-0.3409788778582933;1.9569198206733351;0.0;other;Short Term;108460.0;142158.0;-0.5773496332475938;-0.23144770500496747;0
Home Mortgage;-0.41205867842452637;10+ years;-0.11095342154390785;16.0;22.0;1114234.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;230362.0;542735.0;0.5024787169215309;-0.23144770500496747;0
Rent;-0.7418888020923511;5 years;-0.11095342154390785;8.0;17.2;556974.0;-0.3409788778582933;2.6370545164966672;0.0;debt consolidation;Short Term;200640.0;224637.0;0.16707621648074047;-0.27664183304809914;0
Home Mortgage;-0.20734605675401982;2 years;-0.11095342154390785;14.0;20.0;1175526.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;422048.0;750253.0;0.6327825883427779;-0.23144770500496747;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;8.0;15.1;154198.0;1.6647792271904904;2.7050679860790003;1.0;home improvements;Long Term;463320.0;19304.0;-0.08372100322386053;-0.23144770500496747;1
Home Mortgage;-1.1369768803439666;;-0.11095342154390785;7.0;31.8;303116.0;-0.3409788778582933;-1.8518344759373246;0.0;debt consolidation;Short Term;168234.0;225929.0;-0.9573606662470092;4.342893347237543;1
Home Mortgage;-0.24998091896382235;4 years;-0.11095342154390785;5.0;15.6;1068980.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;350812.0;374832.0;-1.136381750857281;-0.2203229965635812;0
Rent;0.2295985087200579;4 years;-0.11095342154390785;10.0;12.6;638484.0;-0.3409788778582933;0.6646638986090042;0.0;debt consolidation;Long Term;539506.0;410267.0;1.7323996860379092;-0.2474394733894602;0
Rent;0.2091096703436157;10+ years;-0.11095342154390785;4.0;30.9;64372.0;-0.3409788778582933;0.3245965506973381;0.0;debt consolidation;Short Term;128832.0;36708.0;-0.8328424879583658;-0.23979123633600716;0
Rent;1.9991210525207792;7 years;-0.11095342154390785;20.0;14.2;2344958.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;328614.0;411122.0;0.20547980278121097;-0.2217135851187545;0
Rent;-1.3438237560120192;5 years;-0.11095342154390785;11.0;6.9;271942.0;-0.3409788778582933;-0.08348426679666114;0.0;small business;Short Term;99330.0;86659.0;-1.20379765344588;-0.28359477582396553;0
Home Mortgage;-1.0708150064200386;10+ years;-0.11095342154390785;14.0;24.0;401808.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;166738.0;262694.0;-0.6396506477044706;-0.22797123361703425;1
Home Mortgage;-0.4169046904424839;10+ years;-0.11095342154390785;10.0;14.4;1215522.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;441232.0;463999.0;-0.6606971546071302;-0.22727593933944762;1
Own Home;-0.0829064942618046;1 year;-0.11095342154390785;9.0;17.5;477158.0;-0.3409788778582933;-1.5117671280256586;0.0;business loan;Short Term;322476.0;321024.0;0.4934228494096295;-0.24535359055670028;0
Home Mortgage;3.7749459228319013;< 1 year;-0.11095342154390785;8.0;27.9;359568.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;516494.0;210539.0;0.8750270442861388;-0.21823711373082127;0
Home Mortgage;3.387892683159283;5 years;-0.11095342154390785;15.0;35.8;705254.0;-0.3409788778582933;-0.08348426679666114;0.0;business loan;Short Term;461560.0;210748.0;0.018660610035690736;-0.22658064506186099;1
Rent;-0.7569792332985297;1 year;-0.11095342154390785;13.0;9.0;879538.0;-0.3409788778582933;-0.8996459017846596;0.0;debt consolidation;Short Term;113278.0;170145.0;-1.123971858340972;-0.2286665278946209;1
Own Home;-0.8087035066508226;4 years;-0.11095342154390785;5.0;13.5;208604.0;-0.3409788778582933;2.3650006381673343;0.0;buy a car;Short Term;64526.0;30989.0;-0.9774009656483464;-0.25508771044291323;0
Rent;-1.1356461102043203;1 year;-0.11095342154390785;11.0;10.8;250492.0;-0.3409788778582933;-1.035672840949326;0.0;debt consolidation;Short Term;97108.0;131974.0;-0.5361789763184868;-0.23144770500496747;0
Rent;-0.20749670997737601;10+ years;-0.11095342154390785;21.0;21.7;811778.0;-0.3409788778582933;-1.8518344759373246;0.0;debt consolidation;Short Term;225456.0;337915.0;0.19499847464243628;-0.23353358783772737;1
Home Mortgage;-0.2701684508935522;< 1 year;-0.11095342154390785;12.0;22.8;1538306.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;475860.0;519460.0;-1.1534872783797614;-0.2356194706704873;0
Rent;-0.36389986469166347;10+ years;-0.11095342154390785;13.0;13.5;793804.0;-0.3409788778582933;1.5488390031793358;0.0;debt consolidation;Short Term;221034.0;370196.0;-0.16379835020409922;-0.23144770500496747;0
Home Mortgage;-0.472972798401547;10+ years;-0.11095342154390785;7.0;21.0;190498.0;-0.3409788778582933;-0.08348426679666114;0.0;home improvements;Long Term;492866.0;141968.0;-0.09587934386483918;3.8839991240303595;1
Home Mortgage;0.23080373450690744;3 years;-0.11095342154390785;11.0;18.2;1193346.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;534380.0;732773.0;1.3989257499746532;-0.22797123361703425;0
Own Home;-0.8530708809292213;3 years;-0.11095342154390785;8.0;8.6;185284.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;80960.0;40166.0;-0.6934827490252174;-0.23492417639290067;1
Home Mortgage;-0.5355692127060451;9 years;-0.11095342154390785;12.0;23.6;153252.0;3.6705373322392743;1.4808255335970026;2.0;home improvements;Short Term;139810.0;77026.0;-0.2756550841011028;-0.2627359474963663;1
Rent;-0.20734605675401982;5 years;-0.11095342154390785;10.0;16.6;312202.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;230846.0;176073.0;-0.1956615877459743;-0.23144770500496747;0
Home Mortgage;-0.12272916296895822;10+ years;-0.11095342154390785;23.0;17.8;684684.0;-0.3409788778582933;-0.7636189626199932;0.0;debt consolidation;Long Term;439076.0;442301.0;0.9702813544113232;-0.28220418726879226;0
Home Mortgage;-0.4714411572974257;8 years;-0.11095342154390785;7.0;14.6;210364.0;-0.3409788778582933;0.1205561419503385;0.0;debt consolidation;Short Term;107360.0;133342.0;-0.6490419177168127;-0.22379946795151442;0
Rent;0.16642459039269442;10+ years;-0.11095342154390785;11.0;20.2;590128.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;313676.0;347073.0;0.6749594527732073;4.391563946668607;1
Rent;-0.6151643323792336;3 years;-0.11095342154390785;9.0;14.6;373780.0;1.6647792271904904;-0.15149773637899436;1.0;debt consolidation;Short Term;99999999.0;222091.0;-0.8808050455213988;-0.22310417367392776;0
Home Mortgage;-0.20734605675401982;2 years;-0.11095342154390785;7.0;14.9;833382.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;438900.0;531886.0;0.679906639654709;-0.23144770500496747;0
Home Mortgage;-0.7511539753287569;10+ years;-0.11095342154390785;11.0;20.8;571670.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;78870.0;285855.0;0.09857025576570905;-0.24326770772394035;0
Rent;-0.7513548462932318;10+ years;-0.11095342154390785;6.0;14.6;365706.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;98582.0;264366.0;-0.4305271886796378;-0.23979123633600716;0
Home Mortgage;0.5255818748738579;8 years;-0.11095342154390785;13.0;15.0;1323894.0;-0.3409788778582933;-0.08348426679666114;0.0;major purchase;Long Term;221672.0;354445.0;-0.8782895267680929;-0.2307524107273808;0
Home Mortgage;3.2673701044743284;7 years;-0.11095342154390785;12.0;17.0;640134.0;-0.3409788778582933;-0.08348426679666114;0.0;buy house;Long Term;769538.0;378689.0;2.7101818254479233;3.9118108951338253;1
Home Mortgage;-0.21066042766785606;10+ years;-0.11095342154390785;22.0;24.0;301774.0;-0.3409788778582933;-1.7838210063549913;0.0;debt consolidation;Short Term;314996.0;114152.0;1.1201224214832464;-0.25508771044291323;1
